"idp","XCOORD","YCOORD","xl93","yl93","dc","dep"
263399,1.178202,42.905144,551086,6202354,0,"9"
263410,4.102346,47.43059,783093,6703940,0,"21"
263420,5.478865,46.933267,888562,6651079,0,"39"
263425,0.788064,47.433695,533294,6706040,0,"37"
263452,-1.5164,43.345638,333797,6260086,8,"64"
263579,0.355962,45.501234,493554,6492542,0,"16"
263583,6.617634,47.364872,972939,6702313,0,"25"
263588,4.827056,47.615258,837238,6725463,0,"21"
263597,0.815122,44.626748,526708,6394359,0,"47"
263618,0.890025,46.607229,538524,6614066,0,"86"
263636,6.507701,49.349511,954854,6922324,8,"57"
263792,1.373982,42.889128,567050,6200224,0,"9"
263820,6.84854,48.527061,984055,6832126,0,"54"
263867,-2.776776,47.799716,267928,6760181,0,"56"
263889,4.381171,47.785896,803418,6743738,0,"21"
263921,4.156886,49.803336,783339,6967773,0,"2"
263934,-0.107779,44.412167,452603,6372994,0,"33"
263935,3.50686,48.085752,737740,6776274,0,"89"
263944,4.388132,47.965702,803588,6763723,8,"10"
264027,5.117627,47.572666,859186,6721278,0,"21"
264111,0.400181,45.699993,497732,6514488,0,"16"
264143,2.352372,47.210169,650981,6679076,0,"18"
264155,-1.40279,43.115762,341575,6234050,0,"64"
264178,5.590675,46.173774,899831,6567050,0,"1"
264243,-0.581035,48.217252,434114,6796797,0,"53"
264278,6.722334,48.315711,975854,6808213,0,"88"
264305,-0.180096,46.030523,454086,6552816,0,"79"
264315,3.428581,48.194421,731846,6788316,0,"89"
264319,5.204914,49.189859,860727,6901147,0,"55"
264331,-0.31659,45.076846,439090,6447434,0,"33"
264364,9.171744,42.025542,1211651,6122787,0,"2A"
264435,6.017218,44.809808,938504,6416852,0,"5"
264441,5.721248,44.099199,917838,6337109,0,"4"
264454,0.417697,45.934288,499945,6540448,0,"16"
264495,5.240858,45.445065,875152,6485333,0,"38"
264511,4.83976,47.884929,837494,6755439,0,"21"
264563,1.483701,47.045078,584885,6661643,0,"36"
264565,2.099143,44.780915,628737,6409492,0,"46"
264570,2.275821,44.889092,642823,6421363,7,"15"
264596,5.245534,46.993435,870628,6657228,0,"21"
264598,-0.74682,43.244532,395612,6245594,0,"64"
264605,4.672963,45.926419,829639,6537676,0,"69"
264625,3.967065,47.342603,773016,6694033,8,"58"
264636,3.17165,47.261123,712980,6684549,8,"58"
264641,5.050826,48.348083,851928,6807281,0,"52"
264649,3.629477,46.519113,748257,6602315,8,"3"
264665,1.162372,47.294155,561138,6689820,8,"41"
264666,2.033609,47.551593,627319,6717247,0,"41"
264668,0.056755,47.169624,477107,6678526,0,"49"
264711,1.846107,47.712851,613480,6735350,0,"45"
264767,1.378761,48.501298,580241,6823568,0,"28"
264843,3.308689,47.529921,723226,6714440,0,"89"
264873,-3.134128,47.89166,242045,6772382,0,"56"
264972,3.398217,48.128012,729627,6780924,0,"89"
264987,2.174436,44.942958,634881,6427424,0,"15"
265005,3.295726,46.810319,722550,6634506,0,"58"
265052,6.646661,47.724116,973285,6742281,8,"70"
265094,5.194403,44.546181,874296,6385434,0,"26"
265124,0.426737,47.896132,507745,6758215,0,"72"
265142,0.801929,46.030165,530000,6550190,0,"16"
265166,5.124828,48.724148,856284,6849216,8,"55"
265246,-1.453294,43.509821,339937,6278016,0,"64"
265288,-1.039073,45.287692,383496,6473467,0,"33"
265292,6.58818,45.99649,977622,6550393,0,"74"
265330,0.37259,43.594445,487805,6280796,0,"32"
265336,6.014808,48.649725,922032,6843078,0,"54"
265367,3.544442,47.383775,741076,6698301,0,"58"
265448,5.439148,46.700254,886341,6625118,0,"39"
265468,1.420626,47.656313,581455,6729622,0,"41"
265495,3.694359,50.150593,749681,7006041,0,"59"
265514,1.390159,49.364192,583039,6919488,0,"27"
265526,5.983196,49.330588,916845,6918654,0,"57"
265533,2.983189,46.974457,698722,6652694,0,"18"
265546,2.132764,42.498138,628610,6155760,8,"66"
265582,1.601478,49.976375,599597,6987314,8,"80"
265786,5.824039,47.39153,912988,6702830,0,"70"
265804,5.902269,46.974915,920586,6656799,0,"39"
265808,2.553003,44.583097,664515,6387213,8,"12"
265851,2.250039,45.194912,641110,6455346,0,"15"
265854,-1.142396,43.682238,366055,6295784,0,"40"
265868,6.048035,47.942807,927510,6764660,0,"70"
265887,1.670819,48.848243,602462,6861732,0,"75"
265895,1.005392,49.27429,554837,6910128,0,"76"
265915,3.828135,48.121683,761619,6780469,0,"10"
265948,6.395009,49.31739,946825,6918396,0,"57"
265979,2.425612,43.594281,653603,6277416,0,"81"
266021,5.772951,46.186393,913836,6568928,0,"1"
266025,6.86623,47.481535,991046,6716146,0,"25"
266040,-2.360101,47.604617,297573,6736357,0,"56"
266041,0.949328,45.31224,539327,6470183,0,"24"
266140,0.551315,48.167949,517986,6788110,8,"72"
266170,1.237082,46.233196,564152,6571887,0,"87"
266231,6.363371,47.157833,954747,6678488,0,"25"
266273,5.270289,47.928907,869521,6761161,0,"52"
266285,3.009031,46.938318,700687,6648680,0,"18"
266335,-0.652041,43.786842,406093,6305445,0,"40"
266366,-0.891167,43.186334,383576,6239699,0,"64"
266519,2.224885,45.050966,638978,6439379,0,"15"
266631,5.176511,47.679239,863285,6733234,0,"21"
266642,-0.239333,43.995319,440237,6327142,0,"40"
266651,4.693329,45.799982,831518,6523672,0,"69"
266737,2.542438,48.576921,666247,6830843,0,"77"
266765,4.593824,47.763985,819388,6741604,0,"21"
266814,5.394947,48.231679,877806,6795067,0,"52"
266822,2.96468,47.640229,697348,6726650,0,"89"
266930,-1.243408,48.84687,388737,6869124,0,"50"
266950,6.338709,49.301289,942810,6916432,8,"57"
266964,1.256594,46.55731,566450,6607839,0,"36"
267007,4.828641,49.917164,831430,6981355,0,"8"
267010,4.438811,47.892833,807517,6755695,0,"21"
267018,3.218869,46.918906,716656,6646547,0,"58"
267122,3.99542,46.550364,776266,6606074,0,"71"
267129,3.763051,47.633179,757301,6726143,0,"89"
267152,0.829972,48.765299,540518,6853880,0,"27"
267161,1.691231,47.298317,601105,6689486,0,"41"
267198,4.252985,46.456328,796164,6595913,0,"71"
267203,3.910967,47.235416,768918,6682077,0,"58"
267228,5.721248,44.099199,917838,6337109,0,"4"
267239,3.243006,46.792759,718536,6632542,0,"58"
267281,2.302392,42.875504,642944,6197592,0,"11"
267324,-0.598735,43.716336,410023,6297421,0,"40"
267335,1.097578,48.948167,560671,6873701,0,"27"
267352,3.023956,48.107563,701783,6778577,0,"45"
267359,4.851941,47.578725,839202,6721449,0,"21"
267372,3.151261,47.657067,711354,6728531,0,"89"
267437,1.524165,46.109661,586015,6557717,0,"23"
267469,1.230904,47.816563,567616,6747724,0,"41"
267516,6.671114,49.001792,968516,6884229,0,"57"
267650,-1.798776,47.946577,341969,6771570,0,"35"
267666,2.929747,44.675256,694432,6397352,8,"12"
267676,-0.141475,46.319425,458347,6584754,3,"79"
267677,3.093435,49.203813,706810,6900459,0,"2"
267692,0.841033,45.544778,531550,6496224,0,"24"
267696,3.005565,48.772966,700409,6852541,8,"77"
267713,0.32251,45.716626,491754,6516536,0,"16"
267715,-0.529651,45.301981,423457,6473139,0,"17"
267752,3.958881,47.072795,772762,6664058,0,"58"
267758,3.388005,47.511239,729204,6712391,0,"89"
267843,3.628324,48.659961,746276,6840161,0,"51"
267858,3.02563,46.182465,701977,6564737,0,"3"
267891,3.14306,47.117387,710847,6668579,8,"58"
267955,1.074126,47.671059,555492,6731837,0,"41"
267991,3.885591,47.271752,766953,6686091,0,"58"
268049,5.083634,47.429472,857051,6705308,0,"21"
268067,3.602895,47.692604,745224,6732641,0,"89"
268097,3.170176,43.770888,713704,6296889,0,"34"
268121,2.918141,48.25201,693924,6794633,0,"77"
268126,5.737532,48.114269,903683,6782853,8,"88"
268136,1.657986,45.75065,595672,6517670,0,"87"
268171,2.141738,47.048078,634843,6661225,0,"18"
268213,0.314294,48.038172,499884,6774269,0,"72"
268241,5.46049,48.427905,881991,6817016,0,"55"
268269,3.217403,46.828943,716572,6636555,8,"58"
268273,4.801915,46.49976,838177,6601550,0,"71"
268347,2.691316,46.561886,676354,6606919,0,"3"
268399,6.054361,48.03263,927596,6774652,8,"88"
268457,7.047405,48.627375,998149,6843997,0,"57"
268473,6.404829,48.399126,951940,6816414,0,"54"
268487,5.697926,45.81043,909479,6527001,0,"1"
268489,0.88886,48.604205,544366,6835859,0,"28"
268523,6.454311,49.027457,952544,6886365,0,"57"
268525,-0.444198,43.090968,419436,6227418,0,"64"
268590,3.732662,47.489616,755167,6710173,0,"89"
268612,4.582941,45.661845,823253,6508157,0,"69"
268635,3.809282,47.380711,761060,6698132,8,"58"
268653,4.663983,46.322646,828016,6581653,0,"71"
268708,3.454062,46.862873,734590,6640400,8,"58"
268718,5.058417,49.013459,850562,6881246,0,"55"
268805,-0.136435,43.350219,445637,6255172,0,"64"
268819,0.633619,47.287566,521171,6690152,0,"37"
268842,5.66004,47.738444,899326,6740919,0,"52"
268862,5.529177,49.109724,884642,6892947,0,"55"
268883,5.225445,48.577826,864141,6833159,0,"55"
268908,-1.375961,43.080715,343541,6230038,0,"64"
268927,2.144309,46.328348,634172,6581294,0,"23"
268941,1.452178,48.847062,586417,6861893,0,"28"
268977,-0.452164,45.790064,431893,6527022,0,"17"
268983,5.877729,48.200124,913762,6792759,8,"88"
269015,4.315235,48.164854,797780,6785758,0,"10"
269018,5.10153,47.810534,857273,6747664,0,"52"
269071,1.636416,45.42664,593374,6481722,0,"19"
269085,3.961604,47.162737,772847,6674050,0,"58"
269087,0.708265,49.177166,532905,6899916,0,"27"
269132,2.817753,46.111561,685924,6556879,0,"63"
269164,5.025703,48.384641,849963,6811295,8,"52"
269169,1.460221,48.483954,586220,6821520,0,"28"
269198,5.178655,49.2483,858634,6907592,0,"55"
269259,4.279719,47.931569,795560,6759794,8,"10"
269260,4.797841,46.409836,838092,6591559,0,"71"
269277,2.655927,44.978597,672877,6431101,0,"15"
269287,2.015504,46.148117,624014,6561396,0,"23"
269327,-1.016873,45.342391,385543,6479445,8,"33"
269341,5.949959,46.901383,924514,6648772,0,"39"
269382,1.062772,49.253346,558955,6907695,0,"27"
269390,5.834197,48.759353,908299,6854766,0,"54"
269419,4.982017,49.123062,844669,6893289,8,"51"
269424,0.753346,48.602472,534373,6835942,0,"61"
269430,3.667372,50.186799,747716,7010056,0,"59"
269475,-0.483651,43.395628,417718,6261395,0,"64"
269530,0.686141,46.442484,522389,6596215,0,"86"
269654,3.36042,47.457515,727155,6706413,0,"58"
269676,2.104574,49.137612,634655,6893462,8,"75"
269692,1.698364,46.546247,600267,6605958,0,"36"
269697,5.30158,49.439235,866963,6929078,0,"55"
269731,3.302164,47.170144,722888,6674473,8,"58"
269770,-0.607039,45.317962,417479,6475186,0,"33"
269806,1.276925,42.852275,559026,6196295,0,"9"
269851,6.625218,46.139262,979758,6566362,0,"74"
269884,4.759335,49.63108,827159,6949408,0,"8"
269909,4.918807,49.50197,839032,6935314,0,"8"
269923,2.535916,46.868145,664650,6640990,8,"18"
269976,1.369346,47.54795,577358,6717664,8,"41"
270036,7.02277,48.051917,999593,6780026,0,"68"
270109,5.985928,47.044335,926650,6664741,8,"25"
270122,-1.788841,48.505166,346472,6833492,0,"35"
270149,0.362657,47.463216,501353,6710302,0,"37"
270157,-0.705479,43.857324,402163,6313469,0,"40"
270168,4.083539,50.091778,777615,6999806,0,"59"
270190,3.461872,44.721481,736576,6402591,0,"48"
270202,4.521213,47.297464,814948,6689679,0,"21"
270371,6.458545,49.423167,950926,6930353,8,"57"
270372,3.811242,44.573433,764411,6386370,0,"48"
270374,0.045932,43.102557,459390,6227088,8,"65"
270399,5.707248,48.061134,901633,6776874,0,"52"
270419,2.381519,50.499112,656052,7044813,0,"62"
270431,2.351846,45.320885,649219,6469265,0,"15"
270443,1.883108,49.618567,619251,6947170,0,"60"
270467,4.930774,47.558989,845180,6719399,8,"21"
270507,2.920252,43.592747,693558,6277080,0,"34"
270517,2.451355,44.097672,656071,6333338,0,"12"
270532,0.590138,46.998974,516908,6658211,0,"86"
270535,0.877498,46.103157,536061,6558133,0,"87"
270576,1.25235,47.982258,569628,6766095,7,"28"
270650,1.209782,45.045282,559058,6440046,0,"24"
270676,2.436397,49.798984,659395,6966823,0,"80"
270705,6.030097,48.069414,925632,6778667,0,"88"
270847,-0.203111,43.186844,439496,6237242,0,"64"
270853,1.050014,43.173228,541346,6232403,0,"31"
270868,6.51035,49.043508,956559,6888329,0,"57"
270934,2.981062,44.59942,698497,6388926,8,"12"
271016,4.875196,49.179319,836725,6899354,0,"51"
271040,1.697686,46.75857,600604,6629536,8,"36"
271055,5.339471,48.236707,873672,6795502,0,"52"
271092,1.328435,49.705029,579358,6957498,0,"76"
271120,6.581173,49.238976,960746,6910280,0,"57"
271173,3.420789,50.422572,729946,7036194,0,"59"
271186,-0.90793,46.534199,400612,6611208,0,"85"
271399,6.667005,48.299749,971839,6806249,0,"88"
271431,-0.134437,44.447555,450638,6377006,0,"33"
271447,0.203546,43.48335,473721,6268925,0,"32"
271509,1.663205,47.4241,599224,6703492,0,"41"
271536,1.720169,47.082571,602903,6665489,0,"36"
271686,1.649302,48.503188,600227,6823402,0,"28"
271704,4.974046,49.540315,842927,6939678,0,"8"
271756,5.144168,46.563852,864223,6609321,0,"71"
271874,3.468255,48.787446,734403,6854253,0,"51"
271877,4.768926,47.508497,833138,6713506,0,"21"
271900,-0.709175,45.783383,411912,6527186,0,"17"
271933,1.394708,44.615243,572644,6391978,0,"46"
271991,5.626569,47.199241,898811,6680968,0,"39"
272029,3.912085,48.170953,767802,6786013,8,"10"
272032,4.761082,46.75266,834420,6629559,8,"71"
272073,-0.334265,47.071205,447050,6668781,0,"79"
272133,0.984407,42.831006,535038,6194497,0,"9"
272216,4.442391,47.982726,807602,6765687,0,"10"
272296,1.050149,48.660016,556407,6841756,8,"28"
272328,4.723107,47.671424,829295,6731526,0,"21"
272363,3.294123,46.720364,722465,6624515,0,"58"
272397,5.698915,47.0891,904703,6668926,8,"39"
272431,3.595538,48.426552,744057,6814196,0,"10"
272451,4.695145,47.042051,828698,6661583,0,"21"
272470,6.761372,48.458326,977990,6824184,0,"54"
272486,4.781552,46.626209,836299,6615554,0,"71"
272496,1.281131,45.297888,565285,6467969,0,"19"
272527,0.897201,46.337372,538275,6584093,0,"86"
272528,5.007515,49.086538,846633,6889275,0,"55"
272565,3.970432,46.586716,774302,6610087,0,"71"
272643,5.389717,48.141827,877720,6785074,0,"52"
272647,1.154864,42.850992,549038,6196378,0,"9"
272648,9.211295,41.950902,1215576,6114762,0,"2A"
272677,5.397396,47.349587,880963,6697109,0,"21"
272721,-3.334964,48.513118,232618,6842411,0,"22"
272764,6.348251,47.342486,952733,6698932,0,"25"
272798,-0.608023,43.895996,410187,6317399,0,"40"
272802,5.490736,48.481089,884041,6822995,0,"55"
272831,0.802147,43.259834,521452,6242557,0,"31"
272846,4.237648,46.762562,794454,6629900,0,"71"
272975,0.25851,44.689615,482819,6402715,8,"47"
272983,4.723844,47.095461,830747,6667561,0,"21"
272984,2.626623,49.098025,672731,6888753,0,"77"
272987,5.287741,44.88573,880615,6423344,0,"26"
272990,3.318996,45.208599,725043,6456637,8,"43"
273010,2.511541,47.443915,663189,6704954,0,"18"
273022,3.765473,47.723103,757386,6736135,0,"89"
273047,2.858751,47.694721,689405,6732713,0,"45"
273072,6.177209,48.244727,935797,6798565,8,"88"
273085,2.401526,44.169643,652142,6341363,0,"12"
273097,2.067632,46.076278,627943,6553370,0,"23"
273131,1.570609,46.487877,590362,6599646,0,"36"
273252,2.573859,43.55811,665556,6273320,0,"81"
273295,2.032574,47.731473,627486,6737231,0,"45"
273337,1.581139,49.473337,597131,6931363,0,"76"
273339,-0.693911,43.174101,399541,6237570,0,"64"
273390,3.476486,45.441023,737251,6482511,0,"63"
273392,3.940081,46.443167,772168,6594118,0,"3"
273413,5.715894,45.68382,911357,6512997,0,"73"
273448,0.005145,47.100189,472908,6670966,0,"86"
273493,5.250359,46.111027,873787,6559280,0,"1"
273505,5.179596,45.248604,870967,6463389,0,"38"
273523,3.00474,44.473363,700377,6374923,8,"12"
273540,1.355383,46.864113,574726,6641743,0,"36"
273555,-3.801577,48.327459,196499,6824714,0,"29"
273575,2.139096,47.767679,635514,6741161,0,"45"
273620,0.975192,49.450051,553141,6929731,0,"76"
273631,0.987032,49.00089,552726,6879763,8,"27"
273702,5.27502,47.532781,871142,6717178,0,"21"
273742,-0.814672,43.584329,391928,6283584,0,"40"
273744,3.23137,44.507734,718392,6378768,0,"48"
273749,6.418852,48.578685,952113,6836400,0,"54"
273787,-1.251701,47.7846,381775,6751259,0,"35"
273794,3.860413,48.24358,763873,6794041,0,"10"
273851,4.196442,50.126028,785644,7003736,0,"59"
273871,0.675139,46.802272,522721,6636180,0,"86"
273877,1.82944,46.669261,610512,6619461,0,"36"
273969,5.846941,49.37403,906771,6923118,0,"54"
274091,3.491078,47.366323,737062,6696336,0,"58"
274148,5.290389,48.288336,869863,6801131,7,"52"
274156,2.933368,42.478701,694513,6153208,0,"66"
274176,4.991263,49.302653,844840,6913276,0,"8"
274199,6.528361,45.890618,973522,6538439,8,"73"
274217,1.788405,50.713187,614275,7069152,0,"62"
274223,0.163091,47.801556,487678,6748388,0,"72"
274333,0.596834,49.229518,524960,6905978,0,"27"
274355,5.398418,45.981057,885656,6545190,0,"1"
274373,5.669245,47.035947,902653,6662949,8,"39"
274376,1.919132,48.594339,620296,6833227,3,"75"
274378,1.42786,48.789355,584505,6855513,3,"28"
274569,3.576365,47.617326,743295,6724263,0,"89"
274622,3.424847,48.014597,731676,6768331,0,"89"
274664,2.173641,45.212815,635132,6457394,0,"19"
274668,4.823177,48.101215,835700,6779438,0,"52"
274677,7.453388,47.781553,1033324,6751753,0,"68"
274679,6.461488,49.117196,952631,6896359,8,"57"
274735,-1.267494,44.092106,358440,6341799,0,"40"
274762,2.32589,47.605947,649352,6723057,0,"18"
274791,2.13976,47.587792,635346,6721176,0,"18"
274795,0.777637,45.975839,527952,6544212,0,"16"
274816,0.014528,45.098674,465217,6448817,0,"33"
274817,3.287594,47.835921,721515,6748431,0,"89"
274822,3.907771,48.92628,766516,6869971,0,"51"
274857,5.456592,47.45603,885062,6709065,7,"70"
274867,0.785447,47.523626,533377,6716032,8,"37"
274886,6.130302,48.714276,930249,6850580,8,"54"
274914,0.463796,44.585342,498704,6390595,0,"47"
274955,5.865963,47.624347,915210,6728791,7,"70"
275016,2.174176,45.032908,634965,6437414,0,"15"
275091,5.540531,45.761007,897439,6521110,0,"1"
275143,5.878808,46.219155,921863,6572856,0,"1"
275163,2.522341,42.911276,660957,6201436,0,"11"
275173,5.278827,45.678142,877372,6511291,0,"38"
275213,6.2144,47.289039,942877,6692580,0,"25"
275311,5.324183,44.146783,885907,6341378,8,"84"
275402,5.896157,47.677446,917260,6734769,0,"70"
275449,5.059501,45.917736,859611,6537420,0,"1"
275538,1.121477,49.092202,562802,6889673,0,"27"
275542,6.30188,47.754374,947322,6744503,8,"70"
275577,-1.136986,48.886011,396764,6873056,0,"50"
275590,0.935686,45.851935,539825,6530125,8,"87"
275599,4.17771,48.077141,787702,6775850,0,"10"
275634,5.980368,47.350691,924944,6698730,0,"70"
275660,1.354734,45.460499,571429,6485901,8,"19"
275717,-1.116307,44.889154,375143,6429577,0,"33"
275762,-0.47044,43.126236,417472,6231429,0,"64"
275765,3.479405,50.529717,734045,7048154,0,"59"
275807,2.543148,48.756695,666415,6850829,0,"75"
275809,1.876974,47.227245,615027,6681376,0,"41"
275915,2.84163,45.895532,687720,6532885,0,"63"
275940,2.026762,44.169217,622174,6341614,0,"12"
275954,5.032977,49.049997,848597,6885260,0,"55"
275968,0.245094,45.049267,483150,6442674,0,"24"
275987,9.082007,42.085382,1203714,6128850,0,"2A"
276005,2.92066,46.057101,693866,6550818,0,"63"
276006,5.216924,45.967838,871652,6543312,0,"1"
276058,7.144646,49.091679,1002597,6895926,0,"57"
276068,3.070362,49.509412,705098,6934455,0,"60"
276079,-0.592247,48.900642,436737,6872727,0,"14"
276104,5.492466,46.716801,890355,6627082,8,"39"
276121,1.504998,47.369098,587183,6697597,0,"41"
276126,5.708745,47.665026,903254,6732891,0,"70"
276130,3.786214,47.506947,759180,6712137,0,"89"
276135,2.479359,45.320794,659209,6469181,8,"15"
276152,2.076082,49.726908,633343,6959046,0,"80"
276217,0.965232,43.639548,535785,6284394,0,"32"
276300,-0.210614,48.351809,462209,6810557,0,"53"
276312,4.222151,47.06878,792745,6663888,0,"71"
276377,4.642724,45.207025,828958,6457753,0,"7"
276428,4.280941,46.509854,798213,6601891,0,"71"
276484,5.871133,48.902208,910435,6870738,0,"54"
276522,2.351808,45.140973,649052,6449285,0,"15"
276541,2.353165,49.81698,653415,6968872,0,"80"
276576,1.415083,49.508116,585171,6935461,8,"76"
276610,7.108718,47.814202,1007362,6753977,0,"68"
276620,5.391047,48.627646,876184,6839052,0,"55"
276624,4.835037,47.219103,838860,6681481,0,"21"
276632,0.998324,47.508279,549347,6713900,0,"37"
276738,-1.646868,48.420025,356384,6823418,0,"35"
276745,2.252381,43.666185,639686,6285524,0,"81"
